,Name,Category,Subcategory,Safety_rating,Quality_rating,Total_rating
4271," ""Аллея источников №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,65,84,78
4272," ""Вимм-Билль-Данн""  ""Ессентуки №17"," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4273," ""О`кей / Родной бюветъ №17, Ессентуки-город курорт"," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4274," ""Старый источникъ №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4275," ""Заповедник здоровья"""," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4276," ""ООО ""Тэсти"" ""Ессентуки №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,65,84,79
4277," ""Аллея источников №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,65,84,78
4278," ""Вимм-Билль-Данн""  ""Ессентуки №17"," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4279," ""О`кей / Родной бюветъ №17, Ессентуки-город курорт"," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4280," ""Старый источникъ №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4281," ""Заповедник здоровья"""," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4282," ""ООО ""Тэсти"" ""Ессентуки №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,65,84,79
4283," ""Аллея источников №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,65,84,78
4284," ""Вимм-Билль-Данн""  ""Ессентуки №17"," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4285," ""О`кей / Родной бюветъ №17, Ессентуки-город курорт"," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4286," ""Старый источникъ №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4287," ""Заповедник здоровья"""," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4288," ""ООО ""Тэсти"" ""Ессентуки №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,65,84,79
4289," ""Аллея источников №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,65,84,78
4290," ""Вимм-Билль-Данн""  ""Ессентуки №17"," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4291," ""О`кей / Родной бюветъ №17, Ессентуки-город курорт"," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4292," ""Старый источникъ №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4293," ""Заповедник здоровья"""," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4294," ""ООО ""Тэсти"" ""Ессентуки №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,65,84,79
4295," ""Аллея источников №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,65,84,78
4296," ""Вимм-Билль-Данн""  ""Ессентуки №17"," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4297," ""О`кей / Родной бюветъ №17, Ессентуки-город курорт"," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4298," ""Старый источникъ №17"""," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4299," ""Заповедник здоровья"""," Вода, соки, напитки ", Вода лечебная минеральная ,84,84,84
4300,"Батон ""Черёмушки"" нарезанный, в упаковке", Хлебобулочные изделия , Белый хлеб ,28,60,66
